step,design:pTM,design:global_pLDDT,design:hydrophobic,design:state_energy,system_energy
758,-0.42066455,-0.6747289,0.4072289156626506,0.9407511,0.9407511
759,-0.46158928,-0.7359412,0.4316546762589928,0.96074295,0.96074295
760,-0.50104773,-0.76983833,0.41646489104116224,0.81143844,0.81143844
761,-0.50104773,-0.76983833,0.41646489104116224,0.81143844,0.81143844
762,-0.5014825,-0.7859612,0.41346153846153844,0.7798641,0.7798641
763,-0.5097152,-0.78363645,0.41766109785202865,0.7949538,0.7949538
764,-0.5035447,-0.7752811,0.41904761904761906,0.81641245,0.81641245
765,-0.5035447,-0.7752811,0.41904761904761906,0.81641245,0.81641245
766,-0.4995701,-0.7741809,0.4148681055155875,0.80058956,0.80058956
767,-0.49837986,-0.78131884,0.430622009569378,0.8734113,0.8734113
768,-0.47412303,-0.75678927,0.45410628019323673,1.0396191,1.0396191
769,-0.53222036,-0.8047154,0.4530120481927711,0.9281244,0.9281244
770,-0.53222036,-0.8047154,0.4530120481927711,0.9281244,0.9281244
771,-0.5469704,-0.8377697,0.4677804295942721,0.9541621,0.9541621
772,-0.5469704,-0.8377697,0.4677804295942721,0.9541621,0.9541621
773,-0.471355,-0.74956876,0.45,1.0290762,1.0290762
774,-0.44896322,-0.73728514,0.42788461538461536,0.9531748,0.9531748
775,-0.45183006,-0.7392064,0.4014423076923077,0.816175,0.816175
776,-0.4432036,-0.7313739,0.4014423076923077,0.832634,0.832634
777,-0.4838236,-0.7627278,0.4028776978417266,0.76783717,0.76783717
778,-0.4838236,-0.7627278,0.4028776978417266,0.76783717,0.76783717
779,-0.46743268,-0.73142505,0.387409200968523,0.73818827,0.73818827
780,-0.44998422,-0.7314401,0.3827751196172249,0.7324512,0.7324512
781,-0.43472037,-0.7073343,0.3818615751789976,0.76725316,0.76725316
782,-0.50266314,-0.7740192,0.3619047619047619,0.53284144,0.53284144
783,-0.50266314,-0.7740192,0.3619047619047619,0.53284144,0.53284144
784,-0.51345086,-0.78350073,0.36104513064133015,0.5082741,0.5082741
785,-0.51104796,-0.7968243,0.38534278959810875,0.61884165,0.61884165
786,-0.5064005,-0.7971205,0.3880952380952381,0.63695514,0.63695514
787,-0.5064005,-0.7971205,0.3880952380952381,0.63695514,0.63695514
788,-0.48875698,-0.77803063,0.37054631828978624,0.58594394,0.58594394
789,-0.48875698,-0.77803063,0.37054631828978624,0.58594394,0.58594394
790,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
791,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
792,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
793,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
794,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
795,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
796,-0.48969448,-0.77386004,0.3532219570405728,0.50255525,0.50255525
797,-0.48269504,-0.77142245,0.332541567695962,0.40859032,0.40859032
798,-0.48269504,-0.77142245,0.332541567695962,0.40859032,0.40859032
799,-0.48269504,-0.77142245,0.332541567695962,0.40859032,0.40859032
800,-0.47528476,-0.7443096,0.35697399527186763,0.56527567,0.56527567
801,-0.47528476,-0.7443096,0.35697399527186763,0.56527567,0.56527567
802,-0.5222018,-0.81203914,0.3561320754716981,0.44641948,0.44641948
803,-0.5286237,-0.8019597,0.38461538461538464,0.59249353,0.59249353
804,-0.53389,-0.809532,0.3700234192037471,0.50669515,0.50669515
805,-0.5291105,-0.78836054,0.37176470588235294,0.5413525,0.5413525
806,-0.5227239,-0.7855802,0.39243498817966904,0.6538708,0.6538708
807,-0.5227239,-0.7855802,0.39243498817966904,0.6538708,0.6538708
808,-0.5148264,-0.77239907,0.38967136150234744,0.6611314,0.6611314
809,-0.52806294,-0.7770455,0.39243498817966904,0.65706646,0.65706646
810,-0.52806294,-0.7770455,0.39243498817966904,0.65706646,0.65706646
811,-0.52806294,-0.7770455,0.39243498817966904,0.65706646,0.65706646
812,-0.5203326,-0.77973104,0.37089201877934275,0.5543965,0.5543965
813,-0.49102142,-0.75625956,0.37708830548926014,0.6381606,0.6381606
814,-0.49102142,-0.75625956,0.37708830548926014,0.6381606,0.6381606
815,-0.51651573,-0.77408427,0.37857142857142856,0.60225713,0.60225713
816,-0.30107495,-0.5798078,0.3595238095238095,0.91673636,0.91673636
817,-0.30107495,-0.5798078,0.3595238095238095,0.91673636,0.91673636
818,-0.29185167,-0.5021532,0.34210526315789475,0.91652143,0.91652143
819,-0.29185167,-0.5021532,0.34210526315789475,0.91652143,0.91652143
820,-0.28000978,-0.506637,0.34210526315789475,0.9238796,0.9238796
821,-0.28000978,-0.506637,0.34210526315789475,0.9238796,0.9238796
822,-0.29509532,-0.5028908,0.34375,0.92076385,0.92076385
823,-0.29509532,-0.5028908,0.34375,0.92076385,0.92076385
824,-0.34159362,-0.5652234,0.34624697336561744,0.8244179,0.8244179
825,-0.34159362,-0.5652234,0.34624697336561744,0.8244179,0.8244179
826,-0.32853615,-0.5598547,0.34375,0.83035916,0.83035916
827,-0.34803236,-0.5772255,0.3196125907990315,0.67280513,0.67280513
828,-0.3107726,-0.59489167,0.3173076923076923,0.68087417,0.68087417
829,-0.31564683,-0.6047297,0.31234866828087166,0.64136684,0.64136684
830,-0.30284834,-0.596387,0.29156626506024097,0.558596,0.558596
831,-0.31823587,-0.5712135,0.2936893203883495,0.57899725,0.57899725
832,-0.31823587,-0.5712135,0.2936893203883495,0.57899725,0.57899725
833,-0.31823587,-0.5712135,0.2936893203883495,0.57899725,0.57899725
834,-0.33319026,-0.58421826,0.2936893203883495,0.5510381,0.5510381
835,-0.33319026,-0.58421826,0.2936893203883495,0.5510381,0.5510381
836,-0.30808046,-0.5674544,0.2944038929440389,0.59648454,0.59648454
837,-0.33358622,-0.59344894,0.29086538461538464,0.5272917,0.5272917
838,-0.3721624,-0.62854064,0.29594272076372313,0.47901046,0.47901046
839,-0.3721624,-0.62854064,0.29594272076372313,0.47901046,0.47901046
840,-0.3721624,-0.62854064,0.29594272076372313,0.47901046,0.47901046
841,-0.3721624,-0.62854064,0.29594272076372313,0.47901046,0.47901046
842,-0.35327274,-0.6382756,0.2857142857142857,0.4370231,0.4370231
843,-0.35819143,-0.63844323,0.26634382566585957,0.3350845,0.3350845
844,-0.39188105,-0.70133233,0.26570048309178745,0.2352891,0.2352891
845,-0.39188105,-0.70133233,0.26570048309178745,0.2352891,0.2352891
846,-0.39956924,-0.70496863,0.2631578947368421,0.21125162,0.21125162
847,-0.43904135,-0.7303288,0.24343675417661098,0.047813654,0.047813654
848,-0.45869884,-0.77388084,0.24401913875598086,-0.012484074,-0.012484074
849,-0.4076874,-0.7108244,0.24228028503562946,0.09288967,0.09288967
850,-0.3938133,-0.70257324,0.24170616113744076,0.11214423,0.11214423
851,-0.3938133,-0.70257324,0.24170616113744076,0.11214423,0.11214423
852,-0.44120783,-0.7497694,0.25882352941176473,0.10314047,0.10314047
853,-0.36240214,-0.6108202,0.23943661971830985,0.22396082,0.22396082
854,-0.32191408,-0.5769838,0.22857142857142856,0.24395931,0.24395931
855,-0.37063044,-0.5941509,0.22695035460992907,0.16997045,0.16997045
856,-0.37505695,-0.60579705,0.22911694510739858,0.16473067,0.16473067
857,-0.33811668,-0.61619157,0.22802850356294538,0.18583429,0.18583429
858,-0.49369624,-0.7700943,0.22748815165876776,-0.12634969,-0.12634969
859,-0.49369624,-0.7700943,0.22748815165876776,-0.12634969,-0.12634969
860,-0.48334298,-0.75882685,0.22588235294117648,-0.11275804,-0.11275804
861,-0.48334298,-0.75882685,0.22588235294117648,-0.11275804,-0.11275804
862,-0.48334298,-0.75882685,0.22588235294117648,-0.11275804,-0.11275804
863,-0.48334298,-0.75882685,0.22588235294117648,-0.11275804,-0.11275804
864,-0.48334298,-0.75882685,0.22588235294117648,-0.11275804,-0.11275804
865,-0.46314228,-0.7495918,0.20803782505910165,-0.17254496,-0.17254496
866,-0.49655533,-0.81317747,0.21204819277108433,-0.24949181,-0.24949181
867,-0.49655533,-0.81317747,0.21204819277108433,-0.24949181,-0.24949181
868,-0.49655533,-0.81317747,0.21204819277108433,-0.24949181,-0.24949181
869,-0.51333666,-0.8339556,0.21204819277108433,-0.2870512,-0.2870512
870,-0.5369435,-0.84900314,0.20902612826603326,-0.34081602,-0.34081602
871,-0.5436392,-0.8563593,0.20754716981132076,-0.3622626,-0.3622626
872,-0.5436392,-0.8563593,0.20754716981132076,-0.3622626,-0.3622626
873,-0.5436392,-0.8563593,0.20754716981132076,-0.3622626,-0.3622626
874,-0.53659385,-0.85348237,0.20608899297423888,-0.35963118,-0.35963118
875,-0.55416244,-0.8553595,0.20657276995305165,-0.37665808,-0.37665808
876,-0.55416244,-0.8553595,0.20657276995305165,-0.37665808,-0.37665808
877,-0.5549594,-0.8559198,0.1873536299765808,-0.47411096,-0.47411096
878,-0.5460123,-0.85325533,0.16981132075471697,-0.5502111,-0.5502111
879,-0.5460123,-0.85325533,0.16981132075471697,-0.5502111,-0.5502111
880,-0.53852725,-0.8459367,0.145933014354067,-0.6547989,-0.6547989
881,-0.54147184,-0.84875417,0.1466346153846154,-0.65705293,-0.65705293
882,-0.54147184,-0.84875417,0.1466346153846154,-0.65705293,-0.65705293
883,-0.5348548,-0.8528248,0.14698795180722893,-0.6527398,-0.6527398
884,-0.5348548,-0.8528248,0.14698795180722893,-0.6527398,-0.6527398
885,-0.536271,-0.8515419,0.14841849148418493,-0.6457204,-0.6457204
886,-0.536271,-0.8515419,0.14841849148418493,-0.6457204,-0.6457204
887,-0.5081824,-0.8358612,0.1506172839506173,-0.59095716,-0.59095716
888,-0.5081824,-0.8358612,0.1506172839506173,-0.59095716,-0.59095716
889,-0.5081824,-0.8358612,0.1506172839506173,-0.59095716,-0.59095716
890,-0.51095945,-0.8433833,0.1517412935323383,-0.59563625,-0.59563625
891,-0.51095945,-0.8433833,0.1517412935323383,-0.59563625,-0.59563625
892,-0.4995852,-0.8467519,0.15099009900990099,-0.59138656,-0.59138656
893,-0.5214158,-0.85954237,0.17206982543640897,-0.5206091,-0.5206091
894,-0.48344696,-0.83286935,0.17293233082706766,-0.45165473,-0.45165473
895,-0.55506927,-0.86183953,0.17336683417085427,-0.5500746,-0.5500746
896,-0.53547347,-0.84192115,0.17380352644836272,-0.508377,-0.508377
897,-0.53547347,-0.84192115,0.17380352644836272,-0.508377,-0.508377
898,-0.53547347,-0.84192115,0.17380352644836272,-0.508377,-0.508377
899,-0.53547347,-0.84192115,0.17380352644836272,-0.508377,-0.508377
900,-0.519289,-0.8250212,0.17424242424242425,-0.47309816,-0.47309816
901,-0.5208576,-0.8267195,0.15326633165829145,-0.5812454,-0.5812454
902,-0.5208576,-0.8267195,0.15326633165829145,-0.5812454,-0.5812454
903,-0.51713014,-0.82427996,0.1525,-0.5789102,-0.5789102
904,-0.5203579,-0.8217912,0.12531328320802004,-0.7155826,-0.7155826
905,-0.53497374,-0.83368295,0.105,-0.84365666,-0.84365666
906,-0.53875273,-0.83372384,0.10319410319410319,-0.85650605,-0.85650605
907,-0.5302761,-0.82408065,0.10344827586206896,-0.8371154,-0.8371154
908,-0.5641853,-0.8638284,0.10218978102189781,-0.9170649,-0.9170649
909,-0.5641853,-0.8638284,0.10218978102189781,-0.9170649,-0.9170649
910,-0.56534046,-0.8663195,0.10218978102189781,-0.92071104,-0.92071104
911,-0.5716174,-0.8689209,0.10294117647058823,-0.9258325,-0.9258325
912,-0.56988716,-0.8673848,0.08312958435207823,-1.0216241,-1.0216241
913,-0.56988716,-0.8673848,0.08312958435207823,-1.0216241,-1.0216241
914,-0.56988716,-0.8673848,0.08312958435207823,-1.0216241,-1.0216241
915,-0.58111143,-0.8705023,0.08353808353808354,-1.0339233,-1.0339233
916,-0.58111143,-0.8705023,0.08353808353808354,-1.0339233,-1.0339233
917,-0.5755701,-0.868808,0.08374384236453201,-1.025659,-1.025659
918,-0.58206725,-0.8712271,0.08436724565756824,-1.031458,-1.031458
919,-0.5797539,-0.8691452,0.08478802992518704,-1.0249588,-1.0249588
920,-0.5797539,-0.8691452,0.08478802992518704,-1.0249588,-1.0249588
921,-0.5751505,-0.86414766,0.085,-1.0142982,-1.0142982
922,-0.58588386,-0.86923826,0.06766917293233082,-1.1167762,-1.1167762
923,-0.58588386,-0.86923826,0.06766917293233082,-1.1167762,-1.1167762
924,-0.58390987,-0.8670456,0.0678391959798995,-1.1117594,-1.1117594
925,-0.58390987,-0.8670456,0.0678391959798995,-1.1117594,-1.1117594
926,-0.58390987,-0.8670456,0.0678391959798995,-1.1117594,-1.1117594
927,-0.5826758,-0.8665967,0.06766917293233082,-1.1109266,-1.1109266
928,-0.5826758,-0.8665967,0.06766917293233082,-1.1109266,-1.1109266
929,-0.5826758,-0.8665967,0.06766917293233082,-1.1109266,-1.1109266
930,-0.5826758,-0.8665967,0.06766917293233082,-1.1109266,-1.1109266
931,-0.5742088,-0.86441576,0.06683168316831684,-1.1044662,-1.1044662
932,-0.5742088,-0.86441576,0.06683168316831684,-1.1044662,-1.1044662
933,-0.57803017,-0.8642038,0.06585365853658537,-1.1129657,-1.1129657
934,-0.5742088,-0.86441576,0.06683168316831684,-1.1044662,-1.1044662
935,-0.5866145,-0.8681708,0.0665024630541872,-1.122273,-1.122273
936,-0.6004486,-0.8796454,0.06733167082294264,-1.1434356,-1.1434356
937,-0.6004486,-0.8796454,0.06733167082294264,-1.1434356,-1.1434356
938,-0.599416,-0.8798773,0.06666666666666667,-1.14596,-1.14596
939,-0.6123656,-0.8807081,0.03970223325062035,-1.2945626,-1.2945626
940,-0.6123656,-0.8807081,0.03970223325062035,-1.2945626,-1.2945626
941,-0.6097469,-0.8802295,0.03970223325062035,-1.2914653,-1.2914653
942,-0.61826205,-0.8833675,0.03950617283950617,-1.3040987,-1.3040987
943,-0.61539817,-0.88130623,0.03940886699507389,-1.29966,-1.29966
944,-0.61539817,-0.88130623,0.03940886699507389,-1.29966,-1.29966
945,-0.6148191,-0.8867269,0.056511056511056514,-1.2189908,-1.2189908
946,-0.6148191,-0.8867269,0.056511056511056514,-1.2189908,-1.2189908
947,-0.6148191,-0.8867269,0.056511056511056514,-1.2189908,-1.2189908
948,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
949,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
950,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
951,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
952,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
953,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
954,-0.58442634,-0.84892267,0.039603960396039604,-1.2353292,-1.2353292
955,-0.57007205,-0.8558248,0.04,-1.2258968,-1.2258968
956,-0.57007205,-0.8558248,0.04,-1.2258968,-1.2258968
957,-0.57007205,-0.8558248,0.04,-1.2258968,-1.2258968
958,-0.57917696,-0.8620884,0.03980099502487562,-1.2422603,-1.2422603
959,-0.57917696,-0.8620884,0.03980099502487562,-1.2422603,-1.2422603
960,-0.5753793,-0.8582655,0.0392156862745098,-1.2375664,-1.2375664
961,-0.5846485,-0.865431,0.039119804400977995,-1.2544804,-1.2544804
962,-0.5846485,-0.865431,0.039119804400977995,-1.2544804,-1.2544804
963,-0.57943875,-0.86455727,0.03931203931203931,-1.2474358,-1.2474358
964,-0.6033979,-0.8876835,0.0392156862745098,-1.295003,-1.295003
965,-0.6033979,-0.8876835,0.0392156862745098,-1.295003,-1.295003
966,-0.6033979,-0.8876835,0.0392156862745098,-1.295003,-1.295003
967,-0.60410273,-0.8924507,0.03864734299516908,-1.3033167,-1.3033167
968,-0.60410273,-0.8924507,0.03864734299516908,-1.3033167,-1.3033167
969,-0.60852945,-0.8956579,0.038834951456310676,-1.3100126,-1.3100126
970,-0.60852945,-0.8956579,0.038834951456310676,-1.3100126,-1.3100126
971,-0.61388266,-0.9018168,0.038461538461538464,-1.3233917,-1.3233917
972,-0.61388266,-0.9018168,0.038461538461538464,-1.3233917,-1.3233917
973,-0.6165531,-0.9082053,0.05783132530120482,-1.2356017,-1.2356017
974,-0.6165531,-0.9082053,0.05783132530120482,-1.2356017,-1.2356017
975,-0.6182092,-0.90959495,0.05755395683453238,-1.2400343,-1.2400343
976,-0.61547494,-0.9097264,0.05783132530120482,-1.2360446,-1.2360446
977,-0.6251088,-0.91378915,0.05853658536585366,-1.2462151,-1.2462151
978,-0.6251088,-0.91378915,0.05853658536585366,-1.2462151,-1.2462151
979,-0.6251088,-0.91378915,0.05853658536585366,-1.2462151,-1.2462151
980,-0.6237807,-0.9129987,0.058394160583941604,-1.2448087,-1.2448087
981,-0.6237807,-0.9129987,0.058394160583941604,-1.2448087,-1.2448087
982,-0.6237807,-0.9129987,0.058394160583941604,-1.2448087,-1.2448087
983,-0.6237807,-0.9129987,0.058394160583941604,-1.2448087,-1.2448087
984,-0.6067939,-0.8924327,0.038834951456310676,-1.3050518,-1.3050518
985,-0.6067939,-0.8924327,0.038834951456310676,-1.3050518,-1.3050518
986,-0.59683394,-0.88851,0.03836930455635491,-1.2934974,-1.2934974
987,-0.5951771,-0.8856331,0.038834951456310676,-1.2866354,-1.2866354
988,-0.611875,-0.8895281,0.038461538461538464,-1.3090954,-1.3090954
989,-0.6219778,-0.89793116,0.03864734299516908,-1.3266722,-1.3266722
990,-0.61749756,-0.88948435,0.03836930455635491,-1.3151354,-1.3151354
991,-0.61749756,-0.88948435,0.03836930455635491,-1.3151354,-1.3151354
992,-0.61749756,-0.88948435,0.03836930455635491,-1.3151354,-1.3151354
993,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
994,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
995,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
996,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
997,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
998,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
999,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
1000,-0.610633,-0.89283323,0.0380952380952381,-1.3129901,-1.3129901
